0,2,744,336,124992,276768,56448.3,4.64971e+07,2.09988e+07,1.02958e+08,9.48343e+06,0.166667,1.32349e-23,4.77144e-18,9.54108e-18,6.31278e-35,-2.87445e-29,-1.26138e-35
0,34.5,12214.8,5725.33,2.02709e+06,4.32502e+06,950165,7.17753e+08,3.36413e+08,1.53151e+09,1.57693e+08,0.295027,0.0556351,0.0029403,0.00141958,2.8711e-06,0.00032023,-4.10093e-07
0,5.5,1901.33,903.667,312396,657288,148478,1.07995e+08,5.13285e+07,2.27224e+08,2.43962e+07,0.170465,0.00222462,0.000228947,9.06944e-06,-4.13274e-10,-4.27768e-07,-9.19241e-17
0,12.5,4131.83,2039.33,674098,1.36578e+06,332723,2.22824e+08,1.09981e+08,4.51462e+08,5.42869e+07,0.169572,0.00123057,0.000411623,4.41692e-06,1.43442e-10,1.44218e-07,1.22041e-10
0,4,928,650,150800,215297,105627,3.49858e+07,2.45054e+07,4.99494e+07,1.71649e+07,0.166667,0.00173611,1.20755e-19,2.54639e-20,7.26604e-40,6.83803e-23,1.21072e-39
0,2,578,308,89012,167042,47432.3,2.57245e+07,1.37079e+07,4.82754e+07,7.30468e+06,0.166667,1.32349e-23,2.79437e-18,9.35755e-18,4.61774e-35,-3.10813e-29,-1.25421e-35
0,4,2072,542,280756,1.0733e+06,73442.7,1.45432e+08,3.80433e+07,5.55969e+08,9.95193e+06,0.166667,0.00173611,5.09097e-19,6.8613e-20,-4.43404e-39,-1.7295e-21,1.20326e-38
0,9,4816.33,1219,652345,2.57746e+06,165118,3.49101e+08,8.83627e+07,1.37932e+09,2.23676e+07,0.19372,0.00937586,0.000526174,2.3099e-05,2.46497e-09,1.75278e-06,-6.39458e-10
0,7,3671.5,945,495655,1.92571e+06,127580,2.59972e+08,6.69164e+07,1.01004e+09,1.72247e+07,0.185374,0.00788155,2.78851e-18,3.70967e-18,1.19289e-35,-3.07329e-20,-2.42335e-37
0,2,1038,268,139092,538722,35912.3,7.21888e+07,1.86385e+07,2.79597e+08,4.81234e+06,0.166667,3.30872e-22,4.50757e-16,4.72321e-16,2.17718e-31,-8.25398e-27,-9.71731e-33
0,10.5,5232.17,1419.67,707420,2.6072e+06,191964,3.52508e+08,9.56551e+07,1.29918e+09,2.59589e+07,0.194387,0.0102127,0.000606214,7.74881e-05,1.51813e-08,7.07427e-06,7.1821e-09
0,7,2964.5,941.5,398725,1.25547e+06,126636,1.68861e+08,5.36302e+07,5.31695e+08,1.70336e+07,0.159864,8.81958e-24,1.55531e-18,2.0581e-18,3.67647e-36,-6.03607e-30,-2.05559e-37
0,6,2412,810,325620,969626,109355,1.30899e+08,4.39607e+07,3.89791e+08,1.47643e+07,0.185185,0.00857339,4.88646e-19,4.60411e-19,2.18379e-37,-4.19771e-20,-1.13377e-39
0,21.5,11952.2,2909.17,1.61725e+06,6.64441e+06,393699,8.9906e+08,2.18864e+08,3.69375e+09,5.32874e+07,0.179073,0.006173,8.47565e-05,2.82207e-06,-3.90428e-11,-2.02807e-07,1.95083e-11
0,15.5,8359.83,2089.17,1.12677e+06,4.50885e+06,281620,6.07711e+08,1.51886e+08,2.43184e+09,3.79665e+07,0.2079,0.0142062,0.00101705,8.41491e-05,1.35374e-08,4.96385e-06,-2.05612e-08
0,8,4172,1064,554876,2.17571e+06,141514,2.89369e+08,7.37997e+07,1.13464e+09,1.8822e+07,0.213542,0.0197754,6.5949e-18,7.11507e-18,4.86595e-35,9.93402e-19,-2.77515e-36
0,10,5035,1340,674698,2.53513e+06,179570,3.39716e+08,9.04157e+07,1.27645e+09,2.40652e+07,0.225,0.0238472,6.24824e-19,7.12491e-19,4.75387e-37,6.51839e-20,-8.53396e-40
0,2,1000,266,133000,500000,35378.3,6.65e+07,1.76892e+07,2.5e+08,4.70541e+06,0.166667,1.32349e-23,1.65987e-17,3.65056e-17,8.98612e-34,-1.21897e-28,4.04364e-36
0,8.5,4035.67,1137.17,539905,1.91608e+06,152142,2.56337e+08,7.22337e+07,9.09731e+08,2.03562e+07,0.203587,0.0145249,0.000173814,1.30276e-05,-6.19928e-10,-1.57008e-06,-3.68078e-16
0,15.5,7278.17,2087.83,980372,3.41755e+06,281255,4.6035e+08,1.32069e+08,1.60476e+09,3.78919e+07,0.191117,0.00841256,0.00075173,7.40536e-05,1.73725e-08,6.39308e-06,-1.86508e-09
0,16,7435.5,2160,1.00379e+06,3.45543e+06,291640,4.66476e+08,1.35528e+08,1.60581e+09,3.93821e+07,0.205343,0.0142137,0.000568942,6.30503e-05,1.67492e-09,-1.59239e-06,-1.18236e-08
0,11.5,5289.67,1549.33,712656,2.4331e+06,208750,3.27806e+08,9.60208e+07,1.11917e+09,2.81281e+07,0.205054,0.0145103,0.000487967,7.42004e-05,1.41099e-08,8.93604e-06,5.08675e-10
0,16.5,7504.33,2211.5,1.00581e+06,3.41305e+06,296432,4.57456e+08,1.34821e+08,1.5523e+09,3.97372e+07,0.168511,0.000815257,0.000597691,9.3879e-06,-1.76966e-10,-1.02195e-07,6.80589e-10
0,13,5844.83,1743.33,783802,2.62786e+06,233805,3.52399e+08,1.05118e+08,1.1815e+09,3.13592e+07,0.183293,0.00605681,0.000630282,2.5644e-05,2.72883e-10,8.99258e-08,3.24878e-09
0,11.5,5096.33,1544.17,684308,2.2585e+06,207360,3.03257e+08,9.18925e+07,1.00088e+09,2.78477e+07,0.186534,0.00703556,7.93777e-05,7.41965e-06,1.39764e-10,6.17276e-08,1.13528e-10
0,24,12702.3,3192.33,1.68959e+06,6.72292e+06,424691,8.94242e+08,2.24774e+08,3.55824e+09,5.65073e+07,0.174174,0.0030245,0.000510575,2.50956e-05,2.81998e-09,1.24804e-06,-3.42498e-10
0,24.5,10232.7,3263.17,1.3629e+06,4.27382e+06,434681,5.69234e+08,1.8155e+08,1.78504e+09,5.79111e+07,0.168446,0.000802816,0.00011082,8.51669e-06,2.04503e-11,1.99974e-07,2.60846e-10
0,10.5,4331.33,1393.33,574763,1.78672e+06,184909,2.37096e+08,7.62771e+07,7.37039e+08,2.45414e+07,0.19957,0.0101716,0.000681028,6.16259e-05,-4.86421e-09,-2.53447e-06,1.16502e-08
0,33.5,17108,4463.83,2.27969e+06,8.73707e+06,594889,1.16427e+09,3.0382e+08,4.46215e+09,7.92919e+07,0.293728,0.0330402,0.00652431,0.00152163,4.59021e-06,0.000276231,-1.38422e-06
0,24,11515.2,3187,1.52912e+06,5.52499e+06,423279,7.33674e+08,2.03089e+08,2.65092e+09,5.62271e+07,0.181976,0.00463154,0.000542141,4.42843e-05,6.5321e-09,2.93095e-06,-2.10107e-09
0,45,19576,6016.33,2.61725e+06,8.51614e+06,804588,1.13858e+09,3.50016e+08,3.70484e+09,1.07631e+08,0.183289,0.00167053,0.00147977,8.10845e-07,-1.47175e-12,-3.28385e-08,2.80484e-11
0,82,40237.8,10904,5.35065e+06,1.97455e+07,1.45049e+06,2.62567e+09,7.11762e+08,9.68978e+09,1.93018e+08,0.162998,6.93597e-05,7.53126e-05,1.556e-07,4.47382e-13,-4.56839e-10,-2.89089e-13
0,11.5,5647.33,1526.17,749459,2.77326e+06,202548,3.68041e+08,9.94657e+07,1.36188e+09,2.68827e+07,0.16363,0.000385864,5.36639e-05,6.66289e-07,3.34119e-12,-1.23573e-08,-2.17021e-12
0,83.5,32782,11123.5,4.36707e+06,1.28716e+07,1.4822e+06,1.7147e+09,5.81909e+08,5.05453e+09,1.97553e+08,0.263045,0.0239771,0.000769102,0.000116802,-3.2693e-08,-1.36382e-05,1.25188e-08
0,10,2760,775,213900,761770,60068.7,5.90372e+07,1.6579e+07,2.10254e+08,4.65628e+06,0.165,0.00173611,3.92073e-20,3.72188e-20,1.41899e-39,1.47668e-21,-8.8721e-41
1,91209.5,7.0863e+07,2.50576e+07,1.94822e+10,5.57813e+10,7.59535e+09,1.53458e+13,5.90935e+12,4.44665e+13,2.47797e+12,0.172793,1.50735e-05,2.21495e-06,1.44931e-07,7.99614e-14,-4.40805e-10,1.8682e-14
2,67055.5,5.20608e+07,2.04297e+07,1.58678e+10,4.0889e+10,6.52305e+09,1.24681e+13,5.06825e+12,3.24754e+13,2.16933e+12,0.170955,0.00145663,9.26299e-07,2.44079e-08,-3.10031e-15,-9.29768e-10,1.96401e-15
3,15305.5,1.18446e+07,2.41447e+06,1.86929e+09,9.27116e+09,3.84529e+08,1.46376e+12,2.97821e+11,7.33715e+12,6.1809e+10,0.463348,0.186891,4.21499e-06,2.19369e-06,6.63453e-12,9.13085e-07,-6.92034e-13
0,22,20875,1523.17,1.44529e+06,1.98076e+07,105479,1.3714e+09,1.00087e+08,1.87949e+10,7.30601e+06,0.200849,0.0134765,0.000481544,7.26445e-05,1.32866e-08,7.78477e-06,-2.84085e-09
0,28,17482,1692,1.05639e+06,1.09151e+07,102342,6.59559e+08,6.38958e+07,6.81495e+09,6.1961e+06,0.181062,0.00637921,0.000127071,6.95607e-06,-1.3653e-10,-3.91412e-07,1.55336e-10
0,159,109152,9568,6.56848e+06,7.49363e+07,576615,4.50961e+09,3.9586e+08,5.14498e+10,3.48007e+07,0.236124,0.0286996,9.27879e-05,9.46391e-06,-4.61883e-11,-4.9818e-07,2.76618e-10
0,131,86001.5,7860,5.16002e+06,5.64629e+07,472266,3.38768e+09,3.10034e+08,3.70718e+10,2.8416e+07,0.211453,0.0179709,2.13e-22,2.36667e-23,-1.62823e-45,-3.16686e-24,-4.15192e-46
0,87.5,55457.7,5242.17,3.32241e+06,3.51501e+07,314492,2.10575e+09,1.99315e+08,2.22794e+10,1.88931e+07,0.175699,0.00450354,4.1695e-05,1.96041e-06,4.38822e-12,3.06081e-08,1.71723e-11
0,134,78966.2,8037,4.7363e+06,4.65379e+07,482712,2.79135e+09,2.84474e+08,2.74286e+10,2.90325e+07,0.215474,0.0199023,9.90684e-06,6.66046e-07,8.3649e-13,4.33112e-08,-1.49246e-12
0,2525.5,1.23246e+06,226340,1.10461e+08,6.01977e+08,2.10373e+07,5.39611e+10,1.02675e+10,2.94284e+11,2.01849e+09,0.200621,0.00125038,0.00258936,9.20734e-05,-4.46557e-08,3.2549e-06,-5.19581e-09
0,101,49275,8533.33,4.16318e+06,2.40403e+07,723048,2.03114e+09,3.52757e+08,1.1729e+10,6.14357e+07,0.248233,0.0254931,0.00673284,0.00155187,5.01617e-06,0.000247777,3.2853e-08
0,1854,1.00469e+06,156476,8.47269e+07,5.44694e+08,1.38321e+07,4.58973e+10,7.48395e+09,2.95439e+11,1.27382e+09,0.253242,0.0138519,0.000274754,5.87142e-05,-4.01133e-09,-5.8268e-06,-6.28665e-09
0,3051,1.27344e+06,263476,1.1e+08,5.32984e+08,2.36121e+07,4.60527e+10,9.86021e+09,2.23688e+11,2.18955e+09,0.250359,0.00436992,6.27382e-06,3.25757e-05,-2.41043e-10,-2.07903e-06,3.98467e-10
0,21,17099.5,167.333,136228,1.39235e+07,1369.83,1.10905e+08,1.11502e+06,1.13375e+10,11486.6,0.254055,0.0213943,0.00532449,0.000430897,-6.30867e-07,-5.69751e-05,1.6732e-07
0,2,1620,12,9720,1.3122e+06,72.3333,7.8732e+06,58590,1.06288e+09,438,0.166667,3.76413e-22,1.77625e-15,1.77642e-15,3.15552e-30,-3.44647e-26,-5.00764e-36
0,6,1818,12,3636,550859,25.6667,1.10172e+06,7777,1.66913e+08,58,0.185185,0.00857339,6.3205e-28,7.02508e-29,-1.47836e-56,6.4999e-30,7.58697e-58
0,156,7831.5,636.5,32478.3,402369,3060.83,1.69514e+06,158286,2.11216e+07,16291.2,0.397613,0.131096,0.000230765,8.4945e-05,1.12883e-08,2.4318e-05,3.74393e-09
0,60,974.667,43214.7,700064,17473.3,3.11275e+07,1.25221e+07,5.02863e+08,336601,2.24228e+10,1.10764,1.19326,0.0196846,0.00665408,6.6712e-05,0.00381154,3.67289e-05
0,794,276819,288452,1.0005e+08,9.77711e+07,1.05005e+08,3.51648e+10,3.6232e+10,3.49579e+10,3.83034e+10,2.33953,5.43511,0.546411,0.490584,0.253977,1.11556,0.00318257
0,1.5,670.167,365.167,163148,299416,88897.9,7.28911e+07,3.97176e+07,1.33773e+08,2.16418e+07,0.205761,0.0126166,0.00157587,0.000277664,1.70443e-07,2.8179e-05,6.84382e-08
0,259.5,116920,61978.3,2.79255e+07,5.27051e+07,1.48043e+07,1.25884e+10,6.67046e+09,2.37696e+10,3.53653e+09,0.398371,0.125223,0.00214289,0.000952878,1.29442e-06,0.000252712,4.22485e-07
0,39,18713.2,9263.67,4.44531e+06,8.97945e+06,2.20079e+06,2.13325e+09,1.05617e+09,4.30896e+09,5.22942e+08,0.530365,0.242247,0.0229626,0.0122449,0.000202018,0.0048999,-3.67134e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.5,11320.8,4581.67,2.30524e+06,5.69612e+06,932994,1.15988e+09,4.69428e+08,2.86606e+09,1.89998e+08,0.192763,0.00845792,0.000895825,5.8677e-05,1.84669e-09,-1.3104e-06,-1.33255e-08
0,80113,1.48376e+07,2.57894e+07,4.45946e+09,3.71307e+09,8.74634e+09,1.08063e+12,1.39656e+12,1.07809e+12,3.11235e+12,0.219609,0.0163336,0.002499,0.000110913,-4.12773e-08,-1.07902e-05,-4.13022e-08
0,2,280,384,53760,39200.3,73728.3,7.52646e+06,1.0322e+07,5.48814e+06,1.4156e+07,0.166667,0,1.16149e-19,7.92929e-19,-1.49345e-37,0,1.88684e-37
0,2,268,384,51456,35912.3,73728.3,6.89517e+06,9.8796e+06,4.81234e+06,1.4156e+07,0.166667,0,1.25599e-19,7.89461e-19,-1.55253e-37,0,1.94153e-37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51.5,21669.7,8359.67,3.51768e+06,9.11894e+06,1.35714e+06,1.48037e+09,5.71104e+08,3.83781e+09,2.20351e+08,0.438704,0.115892,0.0270659,0.0241621,0.000605002,0.00797906,0.000125563
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1138,473.5,179614,431682,74734.7,6.81337e+07,2.83493e+07,1.63752e+08,1.17958e+07,0.194444,0.00728738,0.000635066,0.000127013,1.61323e-08,2.35209e-06,-3.22647e-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.5,3121.33,1323.67,486121,1.14632e+06,206152,1.78548e+08,7.57177e+07,4.21035e+08,3.21104e+07,1.97413,3.65569,3.4982,3.71784,13.4078,7.06145,-0.0121132
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28.5,9982.33,4359.83,1.5271e+06,3.49664e+06,667024,5.3493e+08,2.33641e+08,1.2249e+09,1.02061e+08,0.399217,0.0580109,0.0127479,0.000965641,-2.33218e-06,-0.000160868,-2.45753e-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,902.5,405859,2999.33,1.32672e+06,1.85384e+08,11876.2,5.9569e+08,5.16677e+06,8.59848e+10,53001.1,3.52312,12.3823,2.34839,2.33093,5.45354,8.20146,0.000318524
0,245,81839.5,965.333,322442,2.73721e+07,4526.17,1.07836e+08,1.51164e+06,9.16645e+09,23585.4,0.58792,0.317919,9.97246e-05,1.8351e-05,3.21765e-10,-9.06972e-07,-7.16065e-10
0,588032,3.43911e+08,2.5034e+08,1.41777e+11,2.44877e+11,1.35943e+11,9.97579e+13,7.49845e+13,1.90784e+14,8.09536e+13,0.211425,0.0024465,0.000365514,0.000261553,-2.58752e-08,6.53079e-06,-7.66193e-08
0,12.5,1728.17,8755.5,1.21048e+06,238941,6.13271e+06,1.67365e+08,8.47871e+08,3.3039e+07,4.29561e+09,0.174578,0.00232868,0.000795734,2.00493e-05,2.19343e-09,9.60103e-07,1.26566e-09
0,776,67624.5,512269,4.46588e+07,6.74343e+06,3.38173e+08,4.45491e+09,2.94927e+10,7.39432e+08,2.23246e+11,1.41813,1.97996,0.050098,0.0452319,0.00215307,0.0631221,-1.98139e-05
0,1968,1.53542e+06,957441,7.47159e+08,1.20119e+09,4.66037e+08,5.84617e+11,3.63762e+11,9.42226e+11,2.26959e+11,0.901355,0.614014,0.21358,0.0305463,-0.00122036,-0.0151982,-0.00214434
0,7,2957.5,1445.5,610724,1.24955e+06,298500,2.58032e+08,1.26116e+08,5.27937e+08,6.16418e+07,0.159864,5.64453e-24,8.98363e-19,2.50182e-18,3.59454e-36,-5.38477e-30,-1.07096e-36
0,2,482,302,72782,116162,45602.3,1.75405e+07,1.09902e+07,2.79953e+07,6.88605e+06,0.166667,0,4.43753e-19,1.00777e-18,-6.21421e-37,0,-2.60796e-37
0,8.5,2811.67,1278.17,422796,930063,192206,1.39855e+08,6.35784e+07,3.07655e+08,2.8904e+07,0.169663,0.00239712,0.000243166,1.05588e-05,4.61584e-10,4.67545e-07,-2.70532e-10
0,2,628,288,90432,197192,41472.3,2.83957e+07,1.30223e+07,6.19186e+07,5.97211e+06,0.166667,1.32349e-23,5.97521e-18,8.48221e-18,5.63284e-35,-2.59277e-29,-2.17636e-35
0,2,602,284,85484,181202,40328.3,2.57307e+07,1.21388e+07,5.45421e+07,5.72672e+06,0.166667,1.32349e-23,2.56678e-18,9.3684e-18,4.40375e-35,-3.14905e-29,-1.30843e-35
0,25,7700.67,3563.33,1.09765e+06,2.37218e+06,507926,3.38142e+08,1.56467e+08,7.30802e+08,7.24053e+07,0.32726,0.0702455,0.0022642,0.000286591,-1.60546e-08,-2.64527e-05,2.30303e-07
0,6,1740,846,245340,504605,119288,7.11493e+07,3.45934e+07,1.46338e+08,1.682e+07,0.185185,0.00857339,3.42582e-20,5.39286e-21,2.76537e-42,1.6884e-22,7.32491e-41
0,13,5505.5,1761.5,745995,2.33159e+06,238705,3.1593e+08,1.01092e+08,9.87435e+08,3.23504e+07,0.178501,0.00622449,1.53129e-19,1.531e-19,2.34417e-38,-1.20783e-20,-2.18287e-44
0,4,1632,538,219504,665857,72362.7,8.95578e+07,2.9524e+07,2.7167e+08,9.73323e+06,0.166667,0.00173611,1.51248e-19,2.88521e-20,7.25528e-40,-7.27919e-23,1.76245e-39
0,2,804,268,107736,323208,35912.3,4.33099e+07,1.44368e+07,1.2993e+08,4.81234e+06,0.166667,1.32349e-23,1.80003e-17,3.16289e-17,7.31253e-34,-1.14175e-28,-1.86597e-34
0,8.5,4035.67,1137.17,539905,1.91608e+06,152142,2.56337e+08,7.22337e+07,9.09731e+08,2.03562e+07,0.203587,0.0145249,0.000173814,1.30276e-05,-6.19928e-10,-1.57008e-06,-3.68078e-16
0,34,15880.8,4581,2.1397e+06,7.41789e+06,617297,9.99444e+08,2.88327e+08,3.46498e+09,8.31917e+07,0.252493,0.015553,0.00285066,0.000316439,-2.50703e-07,-3.13742e-05,-1.65755e-07
0,11.5,5289.67,1549.33,712656,2.4331e+06,208750,3.27806e+08,9.60208e+07,1.11917e+09,2.81281e+07,0.205054,0.0145103,0.000487967,7.42004e-05,1.41099e-08,8.93604e-06,5.08675e-10
0,37,16734.3,4969.5,2.24758e+06,7.56885e+06,667531,1.01656e+09,3.01905e+08,3.42347e+09,8.96764e+07,0.24522,0.0199833,0.000486285,0.000106037,1.29138e-10,-1.12297e-05,2.40781e-08
0,26.5,11064.8,3540.17,1.47817e+06,4.62006e+06,473027,6.17202e+08,1.97509e+08,1.92909e+09,6.32167e+07,0.183437,0.006129,0.000488416,6.34691e-05,1.09683e-08,4.81724e-06,2.13846e-09
0,20,9592.17,2648,1.27e+06,4.60051e+06,350641,6.09104e+08,1.6817e+08,2.20647e+09,4.64371e+07,0.178913,0.00300543,0.000662798,1.91162e-05,2.64133e-10,-4.54727e-07,2.13548e-09
0,16,6600,2120,874505,2.72251e+06,280943,3.60737e+08,1.1589e+08,1.12304e+09,3.72362e+07,0.208333,0.0173611,4.65254e-20,7.45703e-20,4.38984e-39,-6.36318e-21,1.47526e-40
0,28.5,11313.7,3766.33,1.49511e+06,4.49126e+06,497797,5.93522e+08,1.97608e+08,1.78295e+09,6.5803e+07,0.163312,0.000568558,0.000154871,1.43388e-06,-6.47797e-12,-2.55733e-09,-2.0362e-11
0,26,12741.8,3389,1.66085e+06,6.24449e+06,441780,8.13943e+08,2.16503e+08,3.06033e+09,5.75939e+07,0.186768,0.00604937,0.000963392,5.77086e-05,6.76065e-09,2.50959e-06,-1.18086e-08
0,26,10103.8,3427.17,1.33184e+06,3.92649e+06,451814,5.1758e+08,1.75584e+08,1.52591e+09,5.95727e+07,0.172277,0.00299616,0.000220357,4.55841e-06,-1.43868e-10,-2.49419e-07,-1.31974e-11
0,10,2760,775,213900,761770,60068.7,5.90372e+07,1.6579e+07,2.10254e+08,4.65628e+06,0.165,0.00173611,3.92073e-20,3.72188e-20,1.41899e-39,1.47668e-21,-8.8721e-41
0,1804.5,976669,153393,8.29815e+07,5.28829e+08,1.36391e+07,4.49093e+10,7.37475e+09,2.86458e+11,1.26174e+09,0.25058,0.0145254,0.000210101,3.07935e-05,-1.02837e-09,-1.56074e-06,-2.25329e-09
0,2539.5,1.23931e+06,227580,1.11068e+08,6.05331e+08,2.1153e+07,5.42584e+10,1.0324e+10,2.95929e+11,2.02969e+09,0.200169,0.00122317,0.00258031,8.92923e-05,-4.27339e-08,3.12289e-06,-3.2904e-09
0,99,48303,8376.33,4.08689e+06,2.35679e+07,710663,1.99407e+09,3.4674e+08,1.14994e+10,6.04539e+07,0.243487,0.023624,0.00585215,0.00112417,2.88158e-06,0.000172652,1.01977e-07
0,3068,1.28034e+06,264905,1.10573e+08,5.3579e+08,2.3742e+07,4.62828e+10,9.91167e+09,2.24832e+11,2.20223e+09,0.249641,0.0042493,1.14471e-05,3.48452e-05,-3.85914e-10,-2.18227e-06,5.79121e-10
1,93962.5,7.33687e+07,2.30164e+07,1.79894e+10,5.80622e+10,6.39146e+09,1.42488e+13,4.99994e+12,4.65453e+13,1.93514e+12,0.172981,2.09806e-05,2.23956e-06,2.20409e-07,1.49513e-13,-6.19483e-10,-4.03222e-14
