0,55,921.167,39581.7,661275,16817,2.84876e+07,1.20471e+07,4.74739e+08,327677,2.05045e+10
0,0,0,0,0,0,0,0,0,0,0
0,855,297325,322836,1.1172e+08,1.04818e+08,1.22111e+08,3.92035e+10,4.20495e+10,3.74311e+10,4.6269e+10
0,0,0,0,0,0,0,0,0,0,0
0,5,2446.5,1363,666919,1.19708e+06,371558,3.26326e+08,1.81805e+08,5.85732e+08,1.01289e+08
0,430.5,194391,113467,5.12388e+07,8.7818e+07,2.99125e+07,2.31491e+10,1.35086e+10,3.96915e+10,7.8872e+09
0,48.5,23326.3,12667.2,6.09292e+06,1.12195e+07,3.30903e+06,2.93086e+09,1.5918e+09,5.39667e+09,8.64582e+08
0,25.5,12849.2,5759.5,2.90213e+06,6.47466e+06,1.30089e+06,1.46236e+09,6.55493e+08,3.26262e+09,2.93836e+08
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.5,56.6667,99.1667,11238.9,6422.25,19668.1,1.27374e+06,2.22904e+06,727861,3.90085e+06
0,80192.5,1.48019e+07,2.66151e+07,4.62475e+09,3.70852e+09,9.25553e+09,1.1276e+12,1.49846e+12,1.07971e+12,3.36126e+12
0,2,330,472,77880,54450.3,111392,1.28503e+07,1.83797e+07,8.98442e+06,2.62887e+07
0,15,1832.33,3025,369527,223850,610060,4.51448e+07,7.45248e+07,2.73497e+07,1.23036e+08
0,0.5,122.667,84.6667,20771.5,30094.2,14336.9,5.09595e+06,3.51732e+06,7.38314e+06,2.42773e+06
0,0,0,0,0,0,0,0,0,0,0
0,5,4155,112.5,93488.2,3.45281e+06,2534.33,7.76894e+07,2.10606e+06,2.86928e+09,57161.2
0,0,0,0,0,0,0,0,0,0,0
0,1.5,1249.17,17.1667,14296,1.04028e+06,196.583,1.19053e+07,163709,8.66321e+08,2252.55
0,2.5,2076.83,6.16667,5122.96,1.7253e+06,15.4167,4.2559e+06,12807.6,1.43326e+09,39.05
0,1.5,1236.33,2.16667,1785.88,1.01901e+06,3.25,1.47201e+06,2678.9,8.39894e+08,5.05
0,908.5,408608,3028.83,1.3391e+06,1.86708e+08,12042.1,6.01155e+08,5.23165e+06,8.66512e+10,54019.1
0,245,81839.5,965.333,322442,2.73721e+07,4526.17,1.07836e+08,1.51164e+06,9.16645e+09,23585.4
0,576792,3.35048e+08,2.48066e+08,1.4072e+11,2.37011e+11,1.34937e+11,9.9054e+13,7.46335e+13,1.83691e+14,8.0499e+13
0,14,1937,9803.67,1.35641e+06,268016,6.86515e+06,1.87682e+08,9.49843e+08,3.7087e+07,4.80742e+09
0,770.5,67083.2,508611,4.4299e+07,6.68991e+06,3.35741e+08,4.41929e+09,2.92535e+10,7.33864e+08,2.21629e+11
0,1849.5,1.43742e+06,946261,7.35553e+08,1.11994e+09,4.84333e+08,5.73169e+11,3.76549e+11,8.74729e+11,2.48e+11
0,4,1584,690,273240,627265,119027,1.08203e+08,4.71346e+07,2.48398e+08,2.05327e+07
0,9.5,3655.67,1632.17,628071,1.40673e+06,280425,2.41688e+08,1.0791e+08,5.41327e+08,4.81816e+07
0,2,744,336,124992,276768,56448.3,4.64971e+07,2.09988e+07,1.02958e+08,9.48343e+06
0,34.5,12214.8,5725.33,2.02709e+06,4.32502e+06,950165,7.17753e+08,3.36413e+08,1.53151e+09,1.57693e+08
0,5.5,1901.33,903.667,312396,657288,148478,1.07995e+08,5.13285e+07,2.27224e+08,2.43962e+07
0,12.5,4131.83,2039.33,674098,1.36578e+06,332723,2.22824e+08,1.09981e+08,4.51462e+08,5.42869e+07
0,4,928,650,150800,215297,105627,3.49858e+07,2.45054e+07,4.99494e+07,1.71649e+07
0,2,578,308,89012,167042,47432.3,2.57245e+07,1.37079e+07,4.82754e+07,7.30468e+06
0,4,2072,542,280756,1.0733e+06,73442.7,1.45432e+08,3.80433e+07,5.55969e+08,9.95193e+06
0,9,4816.33,1219,652345,2.57746e+06,165118,3.49101e+08,8.83627e+07,1.37932e+09,2.23676e+07
0,7,3671.5,945,495655,1.92571e+06,127580,2.59972e+08,6.69164e+07,1.01004e+09,1.72247e+07
0,2,1038,268,139092,538722,35912.3,7.21888e+07,1.86385e+07,2.79597e+08,4.81234e+06
0,10.5,5232.17,1419.67,707420,2.6072e+06,191964,3.52508e+08,9.56551e+07,1.29918e+09,2.59589e+07
0,7,2964.5,941.5,398725,1.25547e+06,126636,1.68861e+08,5.36302e+07,5.31695e+08,1.70336e+07
0,6,2412,810,325620,969626,109355,1.30899e+08,4.39607e+07,3.89791e+08,1.47643e+07
0,21.5,11952.2,2909.17,1.61725e+06,6.64441e+06,393699,8.9906e+08,2.18864e+08,3.69375e+09,5.32874e+07
0,15.5,8359.83,2089.17,1.12677e+06,4.50885e+06,281620,6.07711e+08,1.51886e+08,2.43184e+09,3.79665e+07
0,8,4172,1064,554876,2.17571e+06,141514,2.89369e+08,7.37997e+07,1.13464e+09,1.8822e+07
0,10,5035,1340,674698,2.53513e+06,179570,3.39716e+08,9.04157e+07,1.27645e+09,2.40652e+07
0,2,1000,266,133000,500000,35378.3,6.65e+07,1.76892e+07,2.5e+08,4.70541e+06
0,8.5,4035.67,1137.17,539905,1.91608e+06,152142,2.56337e+08,7.22337e+07,9.09731e+08,2.03562e+07
0,15.5,7278.17,2087.83,980372,3.41755e+06,281255,4.6035e+08,1.32069e+08,1.60476e+09,3.78919e+07
0,16,7435.5,2160,1.00379e+06,3.45543e+06,291640,4.66476e+08,1.35528e+08,1.60581e+09,3.93821e+07
0,11.5,5289.67,1549.33,712656,2.4331e+06,208750,3.27806e+08,9.60208e+07,1.11917e+09,2.81281e+07
0,16.5,7504.33,2211.5,1.00581e+06,3.41305e+06,296432,4.57456e+08,1.34821e+08,1.5523e+09,3.97372e+07
0,13,5844.83,1743.33,783802,2.62786e+06,233805,3.52399e+08,1.05118e+08,1.1815e+09,3.13592e+07
0,11.5,5096.33,1544.17,684308,2.2585e+06,207360,3.03257e+08,9.18925e+07,1.00088e+09,2.78477e+07
0,24,12702.3,3192.33,1.68959e+06,6.72292e+06,424691,8.94242e+08,2.24774e+08,3.55824e+09,5.65073e+07
0,24.5,10232.7,3263.17,1.3629e+06,4.27382e+06,434681,5.69234e+08,1.8155e+08,1.78504e+09,5.79111e+07
0,10.5,4331.33,1393.33,574763,1.78672e+06,184909,2.37096e+08,7.62771e+07,7.37039e+08,2.45414e+07
0,33.5,17108,4463.83,2.27969e+06,8.73707e+06,594889,1.16427e+09,3.0382e+08,4.46215e+09,7.92919e+07
0,24,11515.2,3187,1.52912e+06,5.52499e+06,423279,7.33674e+08,2.03089e+08,2.65092e+09,5.62271e+07
0,45,19576,6016.33,2.61725e+06,8.51614e+06,804588,1.13858e+09,3.50016e+08,3.70484e+09,1.07631e+08
0,82,40237.8,10904,5.35065e+06,1.97455e+07,1.45049e+06,2.62567e+09,7.11762e+08,9.68978e+09,1.93018e+08
0,11.5,5647.33,1526.17,749459,2.77326e+06,202548,3.68041e+08,9.94657e+07,1.36188e+09,2.68827e+07
0,83.5,32782,11123.5,4.36707e+06,1.28716e+07,1.4822e+06,1.7147e+09,5.81909e+08,5.05453e+09,1.97553e+08
0,10,2760,775,213900,761770,60068.7,5.90372e+07,1.6579e+07,2.10254e+08,4.65628e+06
1,91209.5,7.0863e+07,2.50576e+07,1.94822e+10,5.57813e+10,7.59535e+09,1.53458e+13,5.90935e+12,4.44665e+13,2.47797e+12
1,67055.5,5.20608e+07,2.04297e+07,1.58678e+10,4.0889e+10,6.52305e+09,1.24681e+13,5.06825e+12,3.24754e+13,2.16933e+12
1,15305.5,1.18446e+07,2.41447e+06,1.86929e+09,9.27116e+09,3.84529e+08,1.46376e+12,2.97821e+11,7.33715e+12,6.1809e+10
0,22,20875,1523.17,1.44529e+06,1.98076e+07,105479,1.3714e+09,1.00087e+08,1.87949e+10,7.30601e+06
0,28,17482,1692,1.05639e+06,1.09151e+07,102342,6.59559e+08,6.38958e+07,6.81495e+09,6.1961e+06
0,159,109152,9568,6.56848e+06,7.49363e+07,576615,4.50961e+09,3.9586e+08,5.14498e+10,3.48007e+07
0,131,86001.5,7860,5.16002e+06,5.64629e+07,472266,3.38768e+09,3.10034e+08,3.70718e+10,2.8416e+07
0,87.5,55457.7,5242.17,3.32241e+06,3.51501e+07,314492,2.10575e+09,1.99315e+08,2.22794e+10,1.88931e+07
0,134,78966.2,8037,4.7363e+06,4.65379e+07,482712,2.79135e+09,2.84474e+08,2.74286e+10,2.90325e+07
0,2525.5,1.23246e+06,226340,1.10461e+08,6.01977e+08,2.10373e+07,5.39611e+10,1.02675e+10,2.94284e+11,2.01849e+09
0,101,49275,8533.33,4.16318e+06,2.40403e+07,723048,2.03114e+09,3.52757e+08,1.1729e+10,6.14357e+07
0,1854,1.00469e+06,156476,8.47269e+07,5.44694e+08,1.38321e+07,4.58973e+10,7.48395e+09,2.95439e+11,1.27382e+09
0,3051,1.27344e+06,263476,1.1e+08,5.32984e+08,2.36121e+07,4.60527e+10,9.86021e+09,2.23688e+11,2.18955e+09
0,21,17099.5,167.333,136228,1.39235e+07,1369.83,1.10905e+08,1.11502e+06,1.13375e+10,11486.6
0,2,1620,12,9720,1.3122e+06,72.3333,7.8732e+06,58590,1.06288e+09,438
0,6,1818,12,3636,550859,25.6667,1.10172e+06,7777,1.66913e+08,58
0,156,7831.5,636.5,32478.3,402369,3060.83,1.69514e+06,158286,2.11216e+07,16291.2
0,60,974.667,43214.7,700064,17473.3,3.11275e+07,1.25221e+07,5.02863e+08,336601,2.24228e+10
0,794,276819,288452,1.0005e+08,9.77711e+07,1.05005e+08,3.51648e+10,3.6232e+10,3.49579e+10,3.83034e+10
0,1.5,670.167,365.167,163148,299416,88897.9,7.28911e+07,3.97176e+07,1.33773e+08,2.16418e+07
0,259.5,116920,61978.3,2.79255e+07,5.27051e+07,1.48043e+07,1.25884e+10,6.67046e+09,2.37696e+10,3.53653e+09
0,39,18713.2,9263.67,4.44531e+06,8.97945e+06,2.20079e+06,2.13325e+09,1.05617e+09,4.30896e+09,5.22942e+08
0,0,0,0,0,0,0,0,0,0,0
0,22.5,11320.8,4581.67,2.30524e+06,5.69612e+06,932994,1.15988e+09,4.69428e+08,2.86606e+09,1.89998e+08
0,80113,1.48376e+07,2.57894e+07,4.45946e+09,3.71307e+09,8.74634e+09,1.08063e+12,1.39656e+12,1.07809e+12,3.11235e+12
0,2,280,384,53760,39200.3,73728.3,7.52646e+06,1.0322e+07,5.48814e+06,1.4156e+07
0,2,268,384,51456,35912.3,73728.3,6.89517e+06,9.8796e+06,4.81234e+06,1.4156e+07
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,51.5,21669.7,8359.67,3.51768e+06,9.11894e+06,1.35714e+06,1.48037e+09,5.71104e+08,3.83781e+09,2.20351e+08
0,0,0,0,0,0,0,0,0,0,0
0,3,1138,473.5,179614,431682,74734.7,6.81337e+07,2.83493e+07,1.63752e+08,1.17958e+07
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,8.5,3121.33,1323.67,486121,1.14632e+06,206152,1.78548e+08,7.57177e+07,4.21035e+08,3.21104e+07
0,0,0,0,0,0,0,0,0,0,0
0,28.5,9982.33,4359.83,1.5271e+06,3.49664e+06,667024,5.3493e+08,2.33641e+08,1.2249e+09,1.02061e+08
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,902.5,405859,2999.33,1.32672e+06,1.85384e+08,11876.2,5.9569e+08,5.16677e+06,8.59848e+10,53001.1
0,245,81839.5,965.333,322442,2.73721e+07,4526.17,1.07836e+08,1.51164e+06,9.16645e+09,23585.4
0,588032,3.43911e+08,2.5034e+08,1.41777e+11,2.44877e+11,1.35943e+11,9.97579e+13,7.49845e+13,1.90784e+14,8.09536e+13
0,12.5,1728.17,8755.5,1.21048e+06,238941,6.13271e+06,1.67365e+08,8.47871e+08,3.3039e+07,4.29561e+09
0,776,67624.5,512269,4.46588e+07,6.74343e+06,3.38173e+08,4.45491e+09,2.94927e+10,7.39432e+08,2.23246e+11
0,1968,1.53542e+06,957441,7.47159e+08,1.20119e+09,4.66037e+08,5.84617e+11,3.63762e+11,9.42226e+11,2.26959e+11
0,7,2957.5,1445.5,610724,1.24955e+06,298500,2.58032e+08,1.26116e+08,5.27937e+08,6.16418e+07
0,2,482,302,72782,116162,45602.3,1.75405e+07,1.09902e+07,2.79953e+07,6.88605e+06
0,8.5,2811.67,1278.17,422796,930063,192206,1.39855e+08,6.35784e+07,3.07655e+08,2.8904e+07
0,2,628,288,90432,197192,41472.3,2.83957e+07,1.30223e+07,6.19186e+07,5.97211e+06
0,2,602,284,85484,181202,40328.3,2.57307e+07,1.21388e+07,5.45421e+07,5.72672e+06
0,25,7700.67,3563.33,1.09765e+06,2.37218e+06,507926,3.38142e+08,1.56467e+08,7.30802e+08,7.24053e+07
0,6,1740,846,245340,504605,119288,7.11493e+07,3.45934e+07,1.46338e+08,1.682e+07
0,13,5505.5,1761.5,745995,2.33159e+06,238705,3.1593e+08,1.01092e+08,9.87435e+08,3.23504e+07
0,4,1632,538,219504,665857,72362.7,8.95578e+07,2.9524e+07,2.7167e+08,9.73323e+06
0,2,804,268,107736,323208,35912.3,4.33099e+07,1.44368e+07,1.2993e+08,4.81234e+06
0,8.5,4035.67,1137.17,539905,1.91608e+06,152142,2.56337e+08,7.22337e+07,9.09731e+08,2.03562e+07
0,34,15880.8,4581,2.1397e+06,7.41789e+06,617297,9.99444e+08,2.88327e+08,3.46498e+09,8.31917e+07
0,11.5,5289.67,1549.33,712656,2.4331e+06,208750,3.27806e+08,9.60208e+07,1.11917e+09,2.81281e+07
0,37,16734.3,4969.5,2.24758e+06,7.56885e+06,667531,1.01656e+09,3.01905e+08,3.42347e+09,8.96764e+07
0,26.5,11064.8,3540.17,1.47817e+06,4.62006e+06,473027,6.17202e+08,1.97509e+08,1.92909e+09,6.32167e+07
0,20,9592.17,2648,1.27e+06,4.60051e+06,350641,6.09104e+08,1.6817e+08,2.20647e+09,4.64371e+07
0,16,6600,2120,874505,2.72251e+06,280943,3.60737e+08,1.1589e+08,1.12304e+09,3.72362e+07
0,28.5,11313.7,3766.33,1.49511e+06,4.49126e+06,497797,5.93522e+08,1.97608e+08,1.78295e+09,6.5803e+07
