2, 0
2, 0
1, 0
2, 0
1, 0
1, 0
1, 0
1, 0
0, 1
1, 1
2, 0
3, 0
4, 0
5, -1
6, -1
7, -1
8, -2
9, -3
9, -3
10, -5
9, -3
8, -2
7, -1
5, -1
4, 0
3, 0
2, 0
1, 0
1, 0
0, 0
0, 0
0, 0
1, -1
0, 0
1, -1
0, 0
1, -1
0, 0
1, -1
0, 0
5, 0
8, 1
10, 0
11, 0
13, -2
15, -3
15, -5
16, -7
14, -10
13, -12
