0, -0.819, 1.649, 0, -0, -1.571
-0.0035, -0.819, 1.649, 0, -0, -1.571
-0.007, -0.819, 1.649, 0, -0, -1.571
-0.0105, -0.819, 1.649, 0, -0, -1.571
-0.014, -0.819, 1.649, 0, -0, -1.571
-0.0175, -0.819, 1.649, 0, -0, -1.571
-0.021, -0.819, 1.649, 0, -0, -1.571
-0.0245, -0.819, 1.649, 0, -0, -1.571
-0.028, -0.819, 1.649, 0, -0, -1.571
-0.0315, -0.819, 1.649, 0, -0, -1.571
-0.035, -0.819, 1.649, 0, -0, -1.571
-0.0385, -0.819, 1.649, 0, -0, -1.571
-0.042, -0.819, 1.649, 0, -0, -1.571
-0.0455, -0.819, 1.649, 0, -0, -1.571
-0.049, -0.819, 1.649, 0, -0, -1.571
-0.0525, -0.819, 1.649, 0, -0, -1.571
-0.056, -0.819, 1.649, 0, -0, -1.571
-0.0595, -0.819, 1.649, 0, -0, -1.571
-0.063, -0.819, 1.649, 0, -0, -1.571
-0.0665, -0.819, 1.649, 0, -0, -1.571
-0.07, -0.819, 1.649, 0, -0, -1.571
-0.0735, -0.819, 1.649, 0, -0, -1.571
-0.077, -0.819, 1.649, 0, -0, -1.571
-0.0805, -0.819, 1.649, 0, -0, -1.571
-0.084, -0.819, 1.649, 0, -0, -1.571
-0.0875, -0.819, 1.649, 0, -0, -1.571
-0.091, -0.819, 1.649, 0, -0, -1.571
-0.0945, -0.819, 1.649, 0, -0, -1.571
-0.098, -0.819, 1.649, 0, -0, -1.571
-0.1015, -0.819, 1.649, 0, -0, -1.571
-0.105, -0.819, 1.649, 0, -0, -1.571
-0.1085, -0.819, 1.649, 0, -0, -1.571
-0.112, -0.819, 1.649, 0, -0, -1.571
-0.1155, -0.819, 1.649, 0, -0, -1.571
-0.119, -0.819, 1.649, 0, -0, -1.571
-0.1225, -0.819, 1.649, 0, -0, -1.571
-0.126, -0.819, 1.649, 0, -0, -1.571
-0.1295, -0.819, 1.649, 0, -0, -1.571
-0.133, -0.819, 1.649, 0, -0, -1.571
-0.1365, -0.819, 1.649, 0, -0, -1.571
-0.14, -0.819, 1.649, 0, -0, -1.571
-0.1435, -0.819, 1.649, 0, -0, -1.571
-0.147, -0.819, 1.649, 0, -0, -1.571
-0.1505, -0.819, 1.649, 0, -0, -1.571
-0.154, -0.819, 1.649, 0, -0, -1.571
-0.1575, -0.819, 1.649, 0, -0, -1.571
-0.161, -0.819, 1.649, 0, -0, -1.571
-0.1645, -0.819, 1.649, 0, -0, -1.571
-0.168, -0.819, 1.649, 0, -0, -1.571
-0.1715, -0.819, 1.649, 0, -0, -1.571
-0.175, -0.819, 1.649, 0, -0, -1.571
-0.1785, -0.819, 1.649, 0, -0, -1.571
-0.182, -0.819, 1.649, 0, -0, -1.571
-0.1855, -0.819, 1.649, 0, -0, -1.571
-0.189, -0.819, 1.649, 0, -0, -1.571
-0.1925, -0.819, 1.649, 0, -0, -1.571
-0.196, -0.819, 1.649, 0, -0, -1.571
-0.1995, -0.819, 1.649, 0, -0, -1.571
-0.203, -0.819, 1.649, 0, -0, -1.571
-0.2065, -0.819, 1.649, 0, -0, -1.571
-0.21, -0.819, 1.649, 0, -0, -1.571
-0.2135, -0.819, 1.649, 0, -0, -1.571
-0.217, -0.819, 1.649, 0, -0, -1.571
-0.2205, -0.819, 1.649, 0, -0, -1.571
-0.224, -0.819, 1.649, 0, -0, -1.571
-0.2275, -0.819, 1.649, 0, -0, -1.571
-0.231, -0.819, 1.649, 0, -0, -1.571
-0.2345, -0.819, 1.649, 0, -0, -1.571
-0.238, -0.819, 1.649, 0, -0, -1.571
-0.2415, -0.819, 1.649, 0, -0, -1.571
-0.245, -0.819, 1.649, 0, -0, -1.571
-0.2485, -0.819, 1.649, 0, -0, -1.571
-0.252, -0.819, 1.649, 0, -0, -1.571
-0.2555, -0.819, 1.649, 0, -0, -1.571
-0.259, -0.819, 1.649, 0, -0, -1.571
-0.2625, -0.819, 1.649, 0, -0, -1.571
-0.266, -0.819, 1.649, 0, -0, -1.571
-0.2695, -0.819, 1.649, 0, -0, -1.571
-0.273, -0.819, 1.649, 0, -0, -1.571
-0.2765, -0.819, 1.649, 0, -0, -1.571
-0.28, -0.819, 1.649, 0, -0, -1.571
-0.2835, -0.819, 1.649, 0, -0, -1.571
-0.287, -0.819, 1.649, 0, -0, -1.571
-0.2905, -0.819, 1.649, 0, -0, -1.571
-0.294, -0.819, 1.649, 0, -0, -1.571
-0.2975, -0.819, 1.649, 0, -0, -1.571
-0.301, -0.819, 1.649, 0, -0, -1.571
-0.3045, -0.819, 1.649, 0, -0, -1.571
-0.308, -0.819, 1.649, 0, -0, -1.571
-0.3115, -0.819, 1.649, 0, -0, -1.571
-0.315, -0.819, 1.649, 0, -0, -1.571
-0.3185, -0.819, 1.649, 0, -0, -1.571
-0.322, -0.819, 1.649, 0, -0, -1.571
-0.3255, -0.819, 1.649, 0, -0, -1.571
-0.329, -0.819, 1.649, 0, -0, -1.571
-0.3325, -0.819, 1.649, 0, -0, -1.571
-0.336, -0.819, 1.649, 0, -0, -1.571
-0.3395, -0.819, 1.649, 0, -0, -1.571
-0.343, -0.819, 1.649, 0, -0, -1.571
-0.3465, -0.819, 1.649, 0, -0, -1.571
-0.35, -0.819, 1.649, 0, -0, -1.571
-0.35, -0.819, 1.649, 0, 0.01, -1.571
-0.35, -0.819, 1.649, 0, 0.02, -1.571
-0.35, -0.819, 1.649, 0, 0.03, -1.571
-0.35, -0.819, 1.649, 0, 0.04, -1.571
-0.35, -0.819, 1.649, 0, 0.05, -1.571
-0.35, -0.819, 1.649, 0, 0.06, -1.571
-0.35, -0.819, 1.649, 0, 0.07, -1.571
-0.35, -0.819, 1.649, 0, 0.08, -1.571
-0.35, -0.819, 1.649, 0, 0.09, -1.571
-0.35, -0.819, 1.649, 0, 0.1, -1.571
-0.35, -0.819, 1.649, 0, 0.11, -1.571
-0.35, -0.819, 1.649, 0, 0.12, -1.571
-0.35, -0.819, 1.649, 0, 0.13, -1.571
-0.35, -0.819, 1.649, 0, 0.14, -1.571
-0.35, -0.819, 1.649, 0, 0.15, -1.571
-0.35, -0.819, 1.649, 0, 0.16, -1.571
-0.35, -0.819, 1.649, 0, 0.17, -1.571
-0.35, -0.819, 1.649, 0, 0.18, -1.571
-0.35, -0.819, 1.649, 0, 0.19, -1.571
-0.35, -0.819, 1.649, 0, 0.2, -1.571
-0.35, -0.819, 1.649, 0, 0.21, -1.571
-0.35, -0.819, 1.649, 0, 0.22, -1.571
-0.35, -0.819, 1.649, 0, 0.23, -1.571
-0.35, -0.819, 1.649, 0, 0.24, -1.571
-0.35, -0.819, 1.649, 0, 0.25, -1.571
-0.35, -0.819, 1.649, 0, 0.26, -1.571
-0.35, -0.819, 1.649, 0, 0.27, -1.571
-0.35, -0.819, 1.649, 0, 0.28, -1.571
-0.35, -0.819, 1.649, 0, 0.29, -1.571
-0.35, -0.819, 1.649, 0, 0.3, -1.571
-0.35, -0.819, 1.649, 0, 0.31, -1.571
-0.35, -0.819, 1.649, 0, 0.32, -1.571
-0.35, -0.819, 1.649, 0, 0.33, -1.571
-0.35, -0.819, 1.649, 0, 0.34, -1.571
-0.35, -0.819, 1.649, 0, 0.35, -1.571
-0.35, -0.819, 1.649, 0, 0.36, -1.571
-0.35, -0.819, 1.649, 0, 0.37, -1.571
-0.35, -0.819, 1.649, 0, 0.38, -1.571
-0.35, -0.819, 1.649, 0, 0.39, -1.571
-0.35, -0.819, 1.649, 0, 0.4, -1.571
