-0.0315, -0.819, 1.649, 0, -0, -1.571
-0.0665, -0.819, 1.649, 0, -0, -1.571
-0.1015, -0.819, 1.649, 0, -0, -1.571
-0.1365, -0.819, 1.649, 0, -0, -1.571
-0.1715, -0.819, 1.649, 0, -0, -1.571
-0.2065, -0.819, 1.649, 0, -0, -1.571
-0.2415, -0.819, 1.649, 0, -0, -1.571
-0.2765, -0.819, 1.649, 0, -0, -1.571
-0.3115, -0.819, 1.649, 0, -0, -1.571
-0.3465, -0.819, 1.649, 0, -0, -1.571
-0.35, -0.819, 1.649, 0, 0.09, -1.571
-0.35, -0.819, 1.649, 0, 0.19, -1.571
-0.35, -0.819, 1.649, 0, 0.29, -1.571
-0.35, -0.819, 1.649, 0, 0.39, -1.571
-0.35, -0.819, 1.649, 0, 0.49, -1.571
-0.35, -0.819, 1.649, 0, 0.59, -1.571
-0.35, -0.819, 1.649, 0, 0.69, -1.571
-0.35, -0.819, 1.649, 0, 0.79, -1.571
-0.35, -0.819, 1.649, 0, 0.89, -1.571
-0.35, -0.819, 1.649, 0, 0.99, -1.571
-0.3185, -0.819, 1.6625, 0, 1, -1.571
-0.2835, -0.819, 1.6775, 0, 1, -1.571
-0.2485, -0.819, 1.6925, 0, 1, -1.571
-0.2135, -0.819, 1.7075, 0, 1, -1.571
-0.1785, -0.819, 1.7225, 0, 1, -1.571
-0.1435, -0.819, 1.7375, 0, 1, -1.571
-0.1085, -0.819, 1.7525, 0, 1, -1.571
-0.0735, -0.819, 1.7675, 0, 1, -1.571
-0.0385, -0.819, 1.7825, 0, 1, -1.571
-0.0035, -0.819, 1.7975, 0, 1, -1.571
0, -0.819, 1.799, 0, 1, -1.571
0, -0.819, 1.799, 0, 1, -1.571
0, -0.819, 1.799, 0, 1, -1.571
0, -0.819, 1.799, 0, 1, -1.571
0, -0.819, 1.799, 0, 1, -1.571
0, -0.819, 1.799, 0, 1, -1.571
0, -0.819, 1.799, 0, 1, -1.571
0, -0.819, 1.799, 0, 1, -1.571
0, -0.819, 1.799, 0, 1, -1.571
0, -0.819, 1.799, 0, 1, -1.571
-0.0315, -0.819, 1.799, 0, 1.09, -1.571
-0.0665, -0.819, 1.799, 0, 1.19, -1.571
-0.1015, -0.819, 1.799, 0, 1.29, -1.571
-0.1365, -0.819, 1.799, 0, 1.39, -1.571
-0.1715, -0.819, 1.799, 0, 1.49, -1.571
-0.2065, -0.819, 1.799, 3.14159, 1.55159, 1.57059
-0.2415, -0.819, 1.799, 3.14159, 1.45159, 1.57059
-0.2765, -0.819, 1.799, 3.14159, 1.35159, 1.57059
-0.3115, -0.819, 1.799, 3.14159, 1.25159, 1.57059
-0.3465, -0.819, 1.799, 3.14159, 1.15159, 1.57059
